Corridor #,Corridor Description,Corridor Num and Description,FY,Clean Corridor,Type,Detailed Type,Midpoint times,Side of street,SupDistrict,DPW Zone,Representative Street Segment,CNN (Route ID),Evaluation date,Evaluator name,Inspector,"11  Score (10, 20, or 30 score)","21  Litter (10, 20, or 30 score)","22  Grime, Leaks, Spills (% of sidewalk w/out)","24  Illegal Dumping (Y/N, where Y=none)","251  Feces, Needles, Condoms (Y/N, where Y=none)","252  Broken Glass (Y/N, where Y=none)",26  Odors (DPW),27  Odors (nonDPW),31  Public (DPW),32 Public (nonDPW),33  Private (Please indicate nearest address on attached work s,"34 Sidewalk (# on sidewalk, preiously 23)",Total # Trash Receptacles,41  Fullness,42  Cleanliness of trash receptacles,43  Cleanliness around trash receptacles,44  Painting,45  Structural integrity & function,46  Doors,Total # Trees,51  Cleanliness,52  Tree Appearance,53  Weediness,54  Clearance,11 pass,21  Pass,22  Pass,31  Pass,32 Pass,33  Pass,34 Pass,41  Pass,42  Pass,43  Pass,44  Pass,45  Pass,46  Pass,51  Pass,52  Pass,53 Pass,54  Pass,Longitude,Latitude,Location,Priority
,Broderick St -- Bush to Washington,,2015-16,,Residential,Residential,"Wed 2nd, 4th  12PM to 2PM",L,2,A,Broderick St  :  Sacramento St  -  Clay St,3207000,09/09/2015 12:00:00 AM,Melanie,JBR,1.3,1.3,0.978,1,1,1,1,1,0,3.5,0,0,0,,,,,,,40,0.866493506493506,1,0.977777777777778,1,1,1,1,1,0,1,1,,,,,,,0,1,1,1,-122.4422973,37.78878075,,Regular
,43rd Ave -- Pacheco to Taraval,,2015-16,,Residential,Residential,"Mon 1st, 3rd 12PM to 2PM",L,4,F,43rd Ave  :  Rivera St  -  Santiago St,1964000,02/01/2016 12:00:00 AM,Melanie,JBR,1,1.05,0.979,1,1,1,1,1,0,0.75,0,0.1,0,,,,,,,4,1,0.833333333333333,0.333333333333333,1,1,1,1,1,0,1,0,,,,,,,1,0,0,1,-122.5016694,37.74564495,,Regular
21,Glen Park: Diamond - Chenery - San Jose,#21 Glen Park: Diamond - Chenery - San Jose,2015-16,Clean Corridor,Commercial,Commercial,Wed 12PM to 5PM,L,8,D,Diamond St  :  Chenery St  -  Wilder St,4770000,05/11/2016 12:00:00 AM,Melanie,JBR,1.047619047619048,1.428571428571429,0.965238095238095,1,1,1,1,1,0,3.023809523809524,0,0.047619047619048,2,1,1,1,1,1,1,21,0.766666666666667,1,0.966666666666667,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,-122.4338791,37.73450782,,Regular
54,Minna Street: 2nd - Fremont,#54 Minna Street: 2nd - Fremont,2015-16,Clean Corridor,Commercial,Public/Commercial,Thu 12PM to 5PM,R,6,B,Minna St  :  01st St  -  Shaw Aly,9038000,04/28/2016 12:00:00 AM,Melanie,JBR,1.285714285714286,1.285714285714286,0.965714285714286,1,1,1,1,1,0,6.142857142857143,0,0.142857142857143,0,,,,,,,6,1,1,1,1,1,1,1,1,0,1,0,,,,,,,1,1,1,1,-122.3970348,37.78933265,,Regular
76,Van Ness 7: Bush -Broadway,#76 Van Ness 7: Bush -Broadway,2015-16,Clean Corridor,Commercial,Residential,Fri 12PM to 5PM,L,2,A,Van Ness Ave  :  Bush St  -  Austin St,13156101,02/26/2016 12:00:00 AM,Melanie,JBR,1.592592592592593,1.851851851851852,0.954814814814815,0,0,1,1,1,0.481481481481481,5.777777777777778,0.740740740740741,0.666666666666666,4,1,1,1,1,1,1,44,0.63015873015873,0.984126984126984,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,-122.4219486,37.78848964,,Regular
53,Potrero B: 20th - Cesar Chavez,#53 Potrero B: 20th - Cesar Chavez,2016-17,Clean Corridor,Commercial,Residential/Commercial,Thu 12PM to 5PM,R,10,E,Potrero Ave  :  23rd St  -  24th St,10671000,09/15/2016 12:00:00 AM,Jordan,JBR,1.366666666666666,1.3,0.957666666666667,1,1,1,1,1,0.333333333333333,1.4,0,0.233333333333333,2,1,1,1,1,1,1,18,0.888888888888889,0.722222222222222,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,-122.4064526,37.75427693,,Regular
13,Haight (Upper): Stanyan - Central,#13 Haight (Upper): Stanyan - Central,2015-16,Clean Corridor,Commercial,Public/Commercial,Tue 12PM to 5PM,R,5,C,Haight St  :  Central Ave  -  Masonic Ave,6617000,07/07/2015 12:00:00 AM,Saul,JBR,2.295238095238095,2.771428571428571,0.868190476190476,1,0,0,1,1,0.133333333333333,4.295238095238095,1.457142857142857,1.285714285714286,7,1,0.7,0.6,1,1,1,43,0.433266733266733,0.967032967032967,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,-122.4436491,37.77042637,,Regular
,23rd St -- Church to Diamond,,2015-16,,Residential,Residential,"Tues 1st, 3rd  12PM to 2PM",L,8,D,23rd St  :  Nellie St  -  Vicksburg St,1278000,03/15/2016 12:00:00 AM,Melanie,JBR,1,1.028571428571429,0.969714285714286,0,1,1,1,1,0,0.914285714285714,0,0.028571428571429,0,,,,,,,51,1,1,0.79,1,1,1,1,1,0,1,0,,,,,,,1,1,0,1,-122.4281653,37.75325691,,Regular
44,3rd St A: Ballbark - Mariposa,#44 3rd St A: Ballbark - Mariposa,2015-16,Clean Corridor,Commercial,Mixed Use/Commercial,Wed 12PM to 5PM,L,6,B,03rd St  :  King St  -  Berry St,181000,09/02/2015 12:00:00 AM,Melanie,JBR,1,1.041666666666666,0.976333333333333,1,1,0,1,1,0.466666666666667,3.266666666666667,0,0.241666666666667,10,1,1,1,1,1,1,32,0.978260869565217,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,-122.3918405,37.7781257,,Regular
13,Haight (Upper): Stanyan - Central,#13 Haight (Upper): Stanyan - Central,2016-17,Clean Corridor,Commercial,Public/Commercial,Tue 12PM to 5PM,R,5,C,Haight St  :  Central Ave  -  Masonic Ave,6617000,07/12/2016 12:00:00 AM,Jordan,JBR,1,1,0.969642857142857,1,0,1,1,1,0,4.714285714285714,0.035714285714286,1.404761904761905,7,1,1,0.8,1,1,1,44,0.792778649921507,0.978021978021978,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,-122.4436491,37.77042637,,Regular
4,24th A: Potrero - Folsom,#4 24th A: Potrero - Folsom,2015-16,Clean Corridor,Commercial,Residential/Commercial,Mon 8AM to 12PM,R,9,D,24th St  :  Potrero Ave  -  Hampshire St,1330000,10/26/2015 12:00:00 AM,Melanie,JBR,2.05,2.15,0.939,0,1,1,1,1,0.55,18.3,10.3,1.45,3,0.666666666666667,1,0.666666666666667,1,1,0.666666666666667,59,0.459325396825397,0.941666666666667,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,-122.4063362,37.75300403,,Regular
,26th St -- Hampshire to Harrison,,2016-17,,Residential,Residential,Thurs 12PM to 5pm,L,9,D,26th St  :  Bryant St  -  Florida St,1512000,11/03/2016 12:00:00 AM,Jordan,JBR,1.1,1,0.958,1,0,1,1,1,0,1.9,0.5,0.7,0,,,,,,,16,1,1,1,1,1,1,1,1,0,0,0,,,,,,,1,1,1,1,-122.4088253,37.74960064,,Regular
31,Polk B: California - Vallejo,#31 Polk B: California - Vallejo,2016-17,Clean Corridor,Commercial,Commercial,Thu 12PM to 5PM,L,3,A,Polk St  :  California St  -  Sacramento St,10570000,09/08/2016 12:00:00 AM,Jordan,JBR,1.277777777777778,1.222222222222222,0.961666666666667,1,1,1,1,1,0.111111111111111,1.388888888888889,0,0.055555555555556,3,1,1,0.666666666666667,1,1,1,13,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,-122.4206874,37.79057826,,Regular
94,Castro,#94 Castro,2016-17,Clean Corridor,Commercial,Commercial,Fri 12PM to 5PM,L,8,D,Castro St  :  Market St  -  18th St,3790000,02/10/2017 12:00:00 AM,Ladavid,JBR,1,1,0.95,1,1,1,1,1,0,0.333333333333333,0,0,2,1,1,1,1,1,1,13,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-122.435188,37.76267071,,Regular
35,Irving B: 6th - Funston,#35 Irving B: 6th - Funston,2015-16,Clean Corridor,Commercial,Commercial,Thu 12PM to 5PM,L,5,C,09th Ave  :  Lincoln Way  -  Irving St,431000,04/07/2016 12:00:00 AM,Melanie,JBR,1.466666666666667,1.703703703703704,0.963481481481482,1,1,1,1,1,0.037037037037037,3.444444444444445,0.096296296296296,0.237037037037037,11,1,1,1,1,1,1,78,0.425499273783588,0.993464052287582,0.836574074074074,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,-122.4664425,37.76592466,,Regular
20,West Portal: Ulloa - 15th Ave,#20 West Portal: Ulloa - 15th Ave,2016-17,Clean Corridor,Commercial,Commercial,Fri 12PM to 5PM,L,7,F,West Portal Ave  :  Ulloa St  -  Vicente St,13577101,11/11/2016 12:00:00 AM,Ladavid,JBR,1.3,1.047619047619048,0.9565,1,1,1,1,1,0.083333333333333,1,0,0,5,1,1,1,1,1,1,61,0.986666666666667,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,-122.465829,37.74089198,,Regular
23,Chestnut: Fillmore - Divisadero,#23 Chestnut: Fillmore - Divisadero,2016-17,Clean Corridor,Commercial,Commercial,Fri 12PM to 5PM,L,2,A,Chestnut St  :  Fillmore St  -  Mallorca Way,3977000,02/03/2017 12:00:00 AM,Ladavid,JBR,1.233333333333333,1,0.95,0,1,1,1,1,0,0.766666666666667,0,0,6,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-122.4362739,37.80081414,,Regular
22,Irving A: 19th Ave - 25th Ave,#22 Irving A: 19th Ave - 25th Ave,2016-17,Clean Corridor,Commercial,Commercial,Fri 12PM to 5PM,R,4,F,Irving St  :  19th Ave  -  20th Ave,7296000,11/18/2016 12:00:00 AM,Ladavid,JBR,1,1,0.9725,1,0,1,1,1,0,1.583333333333333,0,0,0,,,,,,,29,0.858333333333333,0.816666666666667,1,1,1,1,1,1,0,1,1,,,,,,,0,0,1,1,-122.4771741,37.7635595,,Regular
92,Drumm: Market - Washington,#92 Drumm: Market - Washington,2015-16,Clean Corridor,Commercial,Commercial,Fri 12PM to 5PM,R,3,A,Drumm St  :  Market St  -  California St,4969000,09/18/2015 12:00:00 AM,Melanie,JBR,1,1.5,0.9675,0,1,1,1,1,0,5,0,0.125,3,1,1,0.5,1,1,1,17,0.108333333333333,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,-122.396302,37.79325635,,Regular
,18th Ave -- Taraval to Wawona,,2015-16,,Residential,Residential,"Tue 2nd, 4th 1PM to 3PM",R,7,F,18th ave :  Taraval st - Wawona st,848000,01/26/2016 12:00:00 AM,Melanie,JBR,1.066666666666667,1,0.966666666666667,0,1,1,1,1,0,1.466666666666667,0,0.066666666666667,0,,,,,,,23,1,1,0.904761904761905,1,1,1,1,1,0,1,0,,,,,,,1,1,1,1,-122.4743646,37.73937137,,Regular
7,Grant: Broadway - California,#7 Grant: Broadway - California,2016-17,Clean Corridor,Commercial,Mixed Use/Commercial,Wed 12PM to 5PM,L,3,A,Grant Ave  :  California St  -  Sacramento St,6392000,07/13/2016 12:00:00 AM,Jordan,JBR,1.619047619047619,1.285714285714285,0.96047619047619,0,1,1,1,1,0,1.428571428571428,1.523809523809524,0.047619047619048,1,1,1,1,1,1,1,0,,,,,1,1,1,1,0,0,0,1,1,1,1,1,1,,,,,-122.4059381,37.79245075,,Regular
,Urbano Dr -- Corona St to Corona Court,,2015-16,,Residential,Residential,"Thur 2nd, 4th 12PM to 2PM",R,7,F,Urbano Dr  :  Corona St  -  Borica St,13026000,02/11/2016 12:00:00 AM,Melanie,JBR,1.228571428571428,1,0.969952380952381,1,1,1,1,1,0.071428571428571,0.823809523809524,0,0.142857142857143,0,,,,,,,4,1,1,0.5,1,1,1,1,0,0,1,0,,,,,,,1,1,0,1,-122.4662838,37.72544668,,Regular
,Lyon St -- Hayes to Turk,,2015-16,,Residential,Residential,Mon 8AM to 12PM,L,5,C,Lyon St  :  Grove St  -  Fulton St,8558000,06/27/2016 12:00:00 AM,Jordan,JBR,1.1,1.2,0.969,0,0,1,1,1,0.1,1.2,0.1,1,0,,,,,,,34,0.852777777777778,0.977777777777778,0.975,1,1,1,1,0,0,0,0,,,,,,,0,1,1,1,-122.4429454,37.77529553,,Regular
16,Ocean A: Phelan - Capitol,#16 Ocean A: Phelan - Capitol,2016-17,Clean Corridor,Commercial,Public/Commercial,Mon 12PM to 5PM,L,11,E,Ocean Ave  :  Geneva Ave  -  Harold Ave,9818101,11/14/2016 12:00:00 AM,Ladavid,JBR,1,1,0.943125,1,0,1,1,1,0.041666666666667,1.979166666666667,0,0,3,1,1,1,1,1,1,47,0.846825396825397,0.976190476190476,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,-122.4523316,37.72308024,,Regular
101,"Fillmore G: Golden Gate, Steiner - Laguna","#101 Fillmore G: Golden Gate, Steiner - Laguna",2015-16,,Commercial,Residential,Mon 8AM to 12PM,R,5,C,Golden Gate Ave  :  Laguna St  -  Webster St,6269000,10/12/2015 12:00:00 AM,Melanie,JBR,1.416666666666667,1.354166666666667,0.96,0,0,1,1,1,0.1875,4.291666666666667,0.0625,0.6875,1,1,1,1,1,1,1,44,0.685416666666667,0.95,1,0.977272727272727,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,-122.4270168,37.78019303,,Regular
70,Van Ness 1: Cesar Chavez - 22nd,#70 Van Ness 1: Cesar Chavez - 22nd,2015-16,Clean Corridor,Commercial,Residential,Fri 12PM to 5PM,L,9,D,South Van Ness Ave  :  22nd St  -  23rd St,12029000,06/03/2016 12:00:00 AM,Jordan,JBR,1.1,1.55,0.956,1,1,1,1,1,0,5.6,0.35,1.7,2,1,1,1,1,1,1,53,0.986666666666667,0.971428571428571,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,-122.4165666,37.75556828,,Regular
,26th St -- Hampshire to Harrison,,2015-16,,Residential,Residential,Thurs 12PM to 5pm,L,9,D,26th St  :  Bryant St  -  Florida St,1512000,05/05/2016 12:00:00 AM,Gary,JBR,1,1,0.969,1,0,1,1,1,0,4.1,0,0.8,0,,,,,,,16,0.678571428571428,1,0.773809523809524,1,1,1,1,1,0,1,0,,,,,,,0,1,0,1,-122.4088253,37.74960064,,Regular
,Funston Ave -- Kirkham to Noriega,,2015-16,,Residential,Residential,"Fri 2nd, 4th 9AM to 11AM",R,7,F,Funston Ave  :  Moraga St  -  Noriega St,5972000,03/25/2016 12:00:00 AM,Melanie,JBR,1,1.1,0.968,1,1,1,1,1,0,1.166666666666666,0,0,0,,,,,,,9,1,0.888888888888889,0.666666666666667,1,1,1,1,1,0,1,1,,,,,,,1,0,0,1,-122.4700737,37.75639043,,Regular
74,Van Ness 5: Mission - Golden Gate,#74 Van Ness 5: Mission - Golden Gate,2015-16,,Commercial,Commercial,Fri 12PM to 5PM,L,6,B,South Van Ness Ave  :  Market St  -  Mission St,12015101,06/10/2016 12:00:00 AM,Jordan,JBR,1,1,0.967666666666667,1,1,1,1,1,0,2.525,0.3,0.108333333333333,10,1,1,1,1,1,1,46,0.925,0.78,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,-122.4192556,37.77514707,,Regular
11,Clement A: Argruello - 5th Ave,#11 Clement A: Argruello - 5th Ave,2015-16,Clean Corridor,Commercial,Commercial,Tue 12PM to 5PM,R,1,C,Clement St  :  Arguello Blvd  -  02nd Ave,4150000,07/28/2015 12:00:00 AM,Saul,JBR,1.166666666666666,1.5,0.914166666666667,1,0,1,1,1,0,3.083333333333333,0.25,0,1,1,1,1,1,1,1,8,1,0.5,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,-122.4589984,37.78318866,,Regular
57,Mission F: 10th -Otis/13th,#57 Mission F: 10th -Otis/13th,2015-16,Clean Corridor,Commercial,Commercial,Mon 12PM to 5PM,L,6,B,Mission St  :  11th St  -  Lafayette St,9109101,09/14/2015 12:00:00 AM,Melanie,JBR,1.1,1.64,0.972333333333333,0,1,1,1,1,0.746666666666667,3.94,1.733333333333334,1.053333333333333,0,,,,,,,63,0.647853535353535,1,1,1,1,1,1,0,0,0,0,,,,,,,0,1,1,1,-122.4171041,37.77432529,,Regular
89,6th St: Market - Folsom,#89 6th St: Market - Folsom,2016-17,Clean Corridor,Commercial,Commercial,Wed 12PM to 5PM,L,6,B,06th St  :  Market St  -  Stevenson St,326000,12/21/2016 12:00:00 AM,Ladavid,JBR,1.944444444444444,1.444444444444444,0.916666666666667,0,0,0,1,0,0,1,0.333333333333333,0.722222222222222,0,,,,,,,25,0.830952380952381,0.716666666666667,1,1,1,1,1,1,0,0,0,,,,,,,0,0,1,1,-122.410292,37.78223058,,Regular
70,Van Ness 1: Cesar Chavez - 22nd,#70 Van Ness 1: Cesar Chavez - 22nd,2015-16,Clean Corridor,Commercial,Residential,Fri 12PM to 5PM,L,9,D,South Van Ness Ave  :  22nd St  -  23rd St,12029000,12/04/2015 12:00:00 AM,Melanie,JBR,1.2,1.7,0.9625,0,1,1,1,1,0.05,1.7,4.15,1.55,2,1,1,1,1,1,1,55,1,0.935873015873016,0.942857142857143,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,-122.4165666,37.75556828,,Regular
70,Van Ness 1: Cesar Chavez - 22nd,#70 Van Ness 1: Cesar Chavez - 22nd,2016-17,Clean Corridor,Commercial,Residential,Fri 12PM to 5PM,L,9,D,South Van Ness Ave  :  22nd St  -  23rd St,12029000,12/02/2016 12:00:00 AM,Jordan,JBR,1.366666666666667,1.1,0.931,0,0,0,1,1,0.066666666666667,1.3,0.033333333333333,0.533333333333333,2,1,1,1,1,1,1,53,0.879047619047619,0.896825396825397,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,-122.4165666,37.75556828,,Regular
42,16th Bart,#42 16th Bart,2016-17,Clean Corridor,Commercial,Public/Commercial,Wed 12PM to 5PM,R,9,D,16th St  :  Capp St  -  Mission St,725000,07/20/2016 12:00:00 AM,Jordan,JBR,1.333333333333333,2,0.936,1,1,1,1,1,0,1.233333333333333,0,0.233333333333333,1,1,1,1,1,1,1,15,1,0.958333333333333,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,-122.4186984,37.76510996,,Regular
,Concord St -- Mission to Hanover,,2015-16,,Residential,Residential,"Mon 12PM to 5PM, Tue 8AM to 12PM",R,11,E,Concord St  :  Pretor Way  -  Hanover St,4322000,05/03/2016 12:00:00 AM,Melanie,JBR,1,1.55,0.969,1,1,1,1,1,0,0.45,0,0.1,0,,,,,,,3,1,1,1,1,1,1,1,1,0,1,0,,,,,,,1,1,1,1,-122.4418916,37.71031407,,Regular
1,Mission A: 18th - 13th,#1 Mission A: 18th - 13th,2015-16,Clean Corridor,Commercial,Commercial,Mon 12PM to 5PM,R,9,D,Mission St  :  Hwy 101 Northbound  -  Erie St,9112101,09/07/2015 12:00:00 AM,Melanie,JBR,2.047916666666667,2.40625,0.928145833333333,0,1,1,1,1,0.34375,9.589583333333334,13.95,1.05,4,1,1,1,1,1,1,45,0.7245670995671,0.943181818181818,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,-122.4200083,37.77011145,,Regular
,Lane St -- Palou to Underwood,,2016-17,,Residential,Residential,Thurs 12PM to 5pm,L,10,E,Lane St  :  Palou Ave  -  Quesada Ave,8089000,08/18/2016 12:00:00 AM,Jordan,JBR,1,1,0.957,1,0,1,1,1,0,1,0,0.1,0,,,,,,,18,0.7625,0.84375,0.875,1,1,1,1,1,0,1,0,,,,,,,0,0,0,1,-122.3890351,37.7329189,,Regular
74,Van Ness 5: Mission - Golden Gate,#74 Van Ness 5: Mission - Golden Gate,2015-16,,Commercial,Commercial,Fri 12PM to 5PM,L,6,B,South Van Ness Ave  :  Market St  -  Mission St,12015101,01/15/2016 12:00:00 AM,Melanie,JBR,1.15,1.516666666666667,0.954333333333333,1,1,1,1,1,0.2,3.091666666666666,0.15,0.6,10,1,1,1,1,1,1,43,0.6375,0.9125,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,-122.4192556,37.77514707,,Regular
94,Castro,#94 Castro,2016-17,Clean Corridor,Commercial,Commercial,Fri 12PM to 5PM,L,8,D,Castro St  :  Market St  -  18th St,3790000,08/05/2016 12:00:00 AM,Jordan,JBR,1,1,0.976,1,1,1,1,1,0,0.9,0,0,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-122.435188,37.76267071,,Regular
,Lake St -- 23rd to 28th Ave,,2016-17,,Residential,Residential,"Mon 1st, 3rd 1PM to 3PM",R,2,A,Lake St  :  27th Ave  -  28th Ave,8036000,02/20/2017 12:00:00 AM,Jordan,JBR,1,1,0.971,0,1,1,1,1,0.1,0.4,0,0,0,,,,,,,40,1,1,1,1,1,1,1,0,0,1,1,,,,,,,1,1,1,1,-122.4872864,37.78564884,,Regular
31,Polk B: California - Vallejo,#31 Polk B: California - Vallejo,2016-17,Clean Corridor,Commercial,Commercial,Thu 12PM to 5PM,L,3,A,Polk St  :  California St  -  Sacramento St,10570000,01/12/2017 12:00:00 AM,Ladavid,JBR,1.285714285714286,1,0.947619047619048,0,1,1,1,1,0,0.333333333333333,1.095238095238095,0,4,1,1,1,1,1,1,31,1,0.975,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,-122.4206874,37.79057826,,Regular
51,Noriega B: 30th - 33rd,#51 Noriega B: 30th - 33rd,2016-17,Clean Corridor,Commercial,Commercial,Thu 12PM to 5PM,R,4,F,Noriega St  :  30th Ave  -  31st Ave,9664000,09/01/2016 12:00:00 AM,Jordan,JBR,1.5,1.166666666666667,0.956666666666667,1,1,1,1,0,0,1.166666666666667,0.166666666666667,2,1,1,1,1,1,1,1,8,0.875,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,-122.4882641,37.7537209,,Regular
32,Taraval: 18th - 23rd,#32 Taraval: 18th - 23rd,2015-16,Clean Corridor,Commercial,Commercial,Thu 12PM to 5PM,R,7,F,Taraval St  :  18th Ave  -  19th Ave,12394000,04/14/2016 12:00:00 AM,Melanie,JBR,2.4,1.9,0.958,1,1,1,1,1,0,3.2,0.5,0.2,1,1,1,1,1,1,1,19,0.541666666666667,0.84375,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,-122.4746238,37.74309661,,Regular
100,"Fillmore F: McAllister, Steiner - Laguna","#100 Fillmore F: McAllister, Steiner - Laguna",2015-16,,Commercial,Residential/Commercial,Mon 8AM to 12PM,L,5,C,McAllister St  :  Laguna St  -  Webster St,8898000,07/20/2015 12:00:00 AM,Saul,JBR,1.67,1.63,0.9043,0,1,0,1,1,0.4,0.66,0.32,0.2,2,1,1,0.5,1,1,1,47,0.651648351648352,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,-122.4268286,37.77925797,,Regular
49,3rd St F: Williams to Key,#49 3rd St F: Williams to Key,2015-16,Clean Corridor,Commercial,Commercial,Wed 12PM to 5PM,L,10,E,03rd St  :  Williams Ave  -  Lane St,220101,11/11/2015 12:00:00 AM,Melanie,JBR,1.041666666666667,1.041666666666667,0.967083333333333,1,0,1,1,1,0,1.638888888888889,0.375,0.194444444444444,4,1,1,1,1,1,1,69,0.788095238095238,0.909012199921291,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,-122.3926245,37.72927845,,Regular
38,Church St: Duboce - 18th,#38 Church St: Duboce - 18th,2015-16,Clean Corridor,Commercial,Public,Thu 12PM to 5PM,R,8,D,18th St  :  Dolores St  -  Church St,887000,12/10/2015 12:00:00 AM,Melanie,JBR,1.54375,1.38125,0.964375,1,1,0,1,1,0.34375,7.325,0.9,1.30625,8,1,1,1,1,1,1,69,0.733865914786968,0.848128844839371,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,-122.4260765,37.76142713,,Regular
,Serrano Dr -- Cardenas to Arballo,,2015-16,,Residential,Residential,"Tues 1st, 3rd  9AM to 11AM",L,7,F,Serrano Dr  :  Tapia Dr  -  Arballo Dr,11772000,08/04/2015 12:00:00 AM,Melanie,JBR,1,1,0.969666666666667,1,1,1,1,1,0.05,3.866666666666666,0,0.116666666666667,0,,,,,,,9,1,1,1,1,1,1,1,0,0,1,0,,,,,,,1,1,1,1,-122.481424,37.71905644,,Regular
,Santiago St -- 19th to 22nd Ave,,2015-16,,Residential,Residential,"Thur 1st, 3rd 1PM to 3PM",L,4,F,Santiago St  :  20th Ave  -  21st Ave,11612000,10/01/2015 12:00:00 AM,Melanie,JBR,1,1,0.975,0,1,0,1,1,0,1.833333333333333,0,0,0,,,,,,,9,1,1,1,1,1,1,1,1,0,1,1,,,,,,,1,1,1,1,-122.4768956,37.74486944,,Regular
,Madrid St -- Silver Ave to Persia,,2016-17,,Residential,Residential,Fri 12PM to 5PM,R,11,E,Madrid St  :  Silver Ave  -  Peru Ave,8603000,10/06/2016 12:00:00 AM,Jordan,JBR,1.433333333333333,1.4,0.956666666666667,0,1,1,1,1,0.033333333333333,0.233333333333333,0,0.1,0,,,,,,,34,0.975,0.9875,1,1,1,1,1,0,0,1,0,,,,,,,1,1,1,1,-122.42758,37.7285663,,Regular
22,Irving A: 19th Ave - 25th Ave,#22 Irving A: 19th Ave - 25th Ave,2015-16,Clean Corridor,Commercial,Commercial,Fri 12PM to 5PM,R,4,F,Irving St  :  19th Ave  -  20th Ave,7296000,02/19/2016 12:00:00 AM,Melanie,JBR,1.916666666666667,2.333333333333334,0.958333333333333,1,1,1,1,1,0.583333333333333,13.25,2.083333333333334,0.333333333333333,4,1,1,1,1,1,1,19,0.291666666666667,0.902777777777778,0.958333333333333,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,-122.4771741,37.7635595,,Regular
4,24th A: Potrero - Folsom,#4 24th A: Potrero - Folsom,2016-17,Clean Corridor,Commercial,Residential/Commercial,Mon 8AM to 12PM,R,9,D,24th St  :  Potrero Ave  -  Hampshire St,1330000,12/05/2016 12:00:00 AM,Ladavid,JBR,2.2,1.45,0.947,0,1,0,1,1,0.1,3.35,10.1,0.65,3,1,1,1,1,1,1,54,0.702142857142857,0.9175,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,-122.4063362,37.75300403,,Regular
48,3rd St E: Oakdale - Williams,#48 3rd St E: Oakdale - Williams,2016-17,Clean Corridor,Commercial,Commercial,Wed 12PM to 5PM,L,10,E,03rd St  :  Oakdale Ave  -  Palou Ave,212101,10/12/2016 12:00:00 AM,Ladavid,JBR,1.785714285714286,1.5,0.928571428571429,1,0,1,1,1,0.142857142857143,3.142857142857143,0.285714285714286,0,7,1,1,0.833333333333333,1,1,1,38,0.95578231292517,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,-122.3906938,37.73479736,,Regular
31,Polk B: California - Vallejo,#31 Polk B: California - Vallejo,2015-16,Clean Corridor,Commercial,Commercial,Thu 12PM to 5PM,L,3,A,Polk St  :  California St  -  Sacramento St,10570000,03/17/2016 12:00:00 AM,Melanie,JBR,1.476190476190476,1.714285714285714,0.955714285714286,1,0,1,1,1,0.238095238095238,4.095238095238096,0.380952380952381,0.523809523809524,4,0.75,1,1,1,1,1,24,0.885714285714286,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,-122.4206874,37.79057826,,Regular
